ensgene baseMean log2FoldChange lfcSE stat pvalue padj
ENSG00000105323 723.752344114796 -0.682023773382324 0.134613441906844 -5.06653543450958 0.000000405121366301255 0.000322146485252646
ENSG00000112742 7.71810791808955 -2.94026384524569 0.580032224363882 -5.06913878529811 0.000000399619765693728 0.000322146485252646
ENSG00000151150 283.930302300592 1.86574454305164 0.373494094632833 4.9953789627806 0.000000587203433000377 0.000411649163304611
ENSG00000164692 1857.35847960658 -4.05605340190609 0.812664820784193 -4.9910532585773 0.000000600509355659534 0.000411649163304611
ENSG00000262902 28.4835714324554 3.41630098228564 0.682437094021457 5.00603061031473 0.0000005556392480514 0.000411649163304611
ENSG00000165125 6.73783608805774 3.78641869347064 0.765039686666361 4.94931015928057 0.000000744769813913857 0.000488720883444334
ENSG00000237649 24.6535685967728 -2.66031698947756 0.538157111140413 -4.943383510886 0.000000767782345084517 0.000488720883444334
ENSG00000119669 281.05308375032 -0.906291629118849 0.184146423215559 -4.92158149636149 0.000000858476394542187 0.00052760775103191
ENSG00000160781 351.153653379115 1.88705764680044 0.385285331287233 4.89781856084633 0.000000969064507284 0.000575721223777425
ENSG00000131759 140.601155926567 -1.07270168819299 0.221121835940843 -4.85117936737812 0.00000122729490346324 0.000683564908263289
ENSG00000196230 852.060701249452 -1.32698625277523 0.273394375368614 -4.85374379405602 0.00000121152239232616 0.000683564908263289
ENSG00000183496 22.8811312595679 -2.23673814214614 0.463622917963659 -4.82447708144027 0.00000140371056423025 0.00075813131473563
ENSG00000065485 19.0268105052684 -1.81183854086537 0.377121330398178 -4.80439157061831 0.00000155222790799324 0.000813687000122459
ENSG00000142156 1505.37956229118 -2.31092499993263 0.481941041432138 -4.79503673948472 0.00000162645019604915 0.000828234909833827
ENSG00000090447 70.2164303750089 -1.15964967820754 0.242498164679859 -4.78209672117924 0.00000173476168601358 0.000835639392697838
ENSG00000113578 365.59725418015 1.47096865234274 0.307454930665491 4.78433911974937 0.0000017155083752202 0.000835639392697838
ENSG00000117724 87.6687942725589 -2.43047299751666 0.50987024663511 -4.76684610164365 0.00000187132138999197 0.000877698977205972
ENSG00000155090 50.4830686476351 -1.4391933774627 0.30330295883529 -4.74506870288813 0.00000208435578629476 0.000928736829478288
ENSG00000164045 10.6054083155851 -2.54590047287344 0.536271826150344 -4.74740672309661 0.00000206041359088185 0.000928736829478288
ENSG00000099204 254.109256439853 1.05586768639535 0.223066994026835 4.73341065540306 0.00000220778169846462 0.000959738858822803
ENSG00000108821 4115.85524007939 -3.976273816079 0.842741007675976 -4.71826311982178 0.00000237866721815683 0.000985929903004863
ENSG00000173404 35.5981526750641 -2.81965395937347 0.597194608809515 -4.72149935344249 0.00000234112375657962 0.000985929903004863
ENSG00000138160 18.9706635625544 -2.19893439608562 0.46746380432631 -4.70396718576883 0.0000025515427479423 0.00103354878174035
ENSG00000180071 34.594938437734 2.4862525275968 0.529278609674344 4.69743625030785 0.00000263447371719911 0.00104342722359199
ENSG00000073111 51.7231474203256 -1.92461911186122 0.410737094949209 -4.6857689152698 0.00000278910818172951 0.00108065815484707
ENSG00000075702 30.5996012320199 -1.9378087749055 0.416285126101656 -4.65500363429342 0.00000323974992437746 0.00122855452983361
ENSG00000101825 100.707640503393 -3.37566453713386 0.72944267736035 -4.627731063597 0.00000369693658751467 0.00137271876665154
ENSG00000106244 196.476361471081 -1.98643037408446 0.430800994347708 -4.61101622360968 0.00000400705260310953 0.00140034703029845
ENSG00000154493 40.7748775105485 1.68745015136237 0.365762076688109 4.6135186201966 0.00000395908777393799 0.00140034703029845
ENSG00000166535 8.87658604487929 2.55828518936751 0.554188192278645 4.61627516611037 0.00000390688856294032 0.00140034703029845
ENSG00000144231 128.013021805808 -0.984580668630355 0.214210090466868 -4.59633188373375 0.00000429993608135571 0.00147380309188467
ENSG00000134690 8.69909658947341 -2.28911704102115 0.498504692223578 -4.5919668896406 0.00000439088042487025 0.00147657852476344
ENSG00000072952 196.026466382038 1.86831792549195 0.408188578229493 4.57709506129674 0.00000471477246364382 0.00155613684480599
ENSG00000087586 9.39108535906624 -1.9796971072908 0.433785406622176 -4.56377065034624 0.0000050242965292039 0.00157477613344982
ENSG00000125885 49.0484334239125 -1.33531226215069 0.292621841348948 -4.56326928979422 0.0000050363148519688 0.00157477613344982
ENSG00000154263 14.2231706228152 -2.96275997749523 0.648557314037839 -4.56823154001525 0.00000491856523816685 0.00157477613344982
ENSG00000162490 93.5983819528699 -2.29338214965529 0.503988294195408 -4.55046709629746 0.00000535269574169203 0.00164484648627891
ENSG00000080986 10.1553439316109 -2.86753115246604 0.631872105024697 -4.53815120126874 0.00000567495658243143 0.00167087896625473
ENSG00000115163 3.60443632293029 -3.04182450347077 0.670281801660047 -4.53812783807834 0.00000567558520170173 0.00167087896625473
ENSG00000137812 40.8782575510168 -2.87705297731784 0.634196428751146 -4.53653292085436 0.00000571865662018396 0.00167087896625473
ENSG00000121671 87.87497006669 1.46894880950953 0.324520263841913 4.52652414403656 0.00000599617515163481 0.00172370693109011
ENSG00000111602 36.395824036145 -1.20814993400333 0.267798396974298 -4.51141585481291 0.00000643963289972528 0.00181646381184145
ENSG00000124374 215.550398820574 2.27975779378489 0.505635541696715 4.50869768002247 0.00000652267766132823 0.00181646381184145
ENSG00000175793 9.95944315382313 3.40833092845255 0.758034912628535 4.49627170420679 0.00000691553561078138 0.00188146369381147
ENSG00000254726 79.8452173886358 -2.72447742634652 0.606179844598545 -4.49450348873091 0.00000697324602918117 0.00188146369381147
ENSG00000278254 7.6445770629193 -4.69764135713736 1.04589900143092 -4.49148660693851 0.00000707277492483694 0.00188146369381147
ENSG00000105963 219.955386146975 1.93175560149324 0.43065407862635 4.48563173407047 0.00000726982130299197 0.00190544154534156
ENSG00000113758 272.839424253123 -1.26345156827617 0.282938121699733 -4.46546955456574 0.00000798933335829279 0.00203419840635503
ENSG00000283462 5.17110443611262 3.22860048471461 0.722614731122964 4.46794169238327 0.00000789758241598412 0.00203419840635503
ENSG00000148218 147.657311753693 0.953081565388262 0.213806319940942 4.45768659060932 0.00000828489124432896 0.00207974107954472
ENSG00000197451 141.296789741923 -1.02011150683705 0.229159537884251 -4.45153414191432 0.00000852589736538926 0.0021105148436574
ENSG00000141380 197.588081387196 -1.98584672847978 0.446957558001526 -4.44303199023876 0.0000088699971540209 0.00216561588049472
ENSG00000075461 141.306023275527 -2.6882387592811 0.606050214922634 -4.43567000405118 0.00000917863623556178 0.0021771418049287
ENSG00000113368 63.0519925514561 -1.93085117188586 0.435541612659495 -4.43321858523629 0.00000928366589096008 0.0021771418049287
ENSG00000172236 10.0565999243476 -3.55911109947134 0.802447614180213 -4.43531893743288 0.00000919360752640517 0.0021771418049287
ENSG00000124766 477.053872209373 -2.38641077760955 0.53923979778459 -4.42550936969761 0.00000962149802466351 0.0022270644064101
ENSG00000106538 37.5721138036398 -2.12442848358351 0.481378399206573 -4.41321938642257 0.0000101844698790114 0.00227034559925385
ENSG00000153395 199.600950029037 -1.26367257369652 0.286127358852252 -4.41646887164344 0.0000100326340918826 0.00227034559925385
ENSG00000213563 50.0922080261032 -1.6174366428745 0.366509000050153 -4.41308847164237 0.0000101906327745221 0.00227034559925385
ENSG00000071575 444.255232529121 -1.7218744843879 0.391444550870824 -4.39876983996162 0.0000108866206420529 0.00236624682565011
ENSG00000088325 48.586106159583 -2.40498703475386 0.546623903290544 -4.39971069738521 0.0000108395288488068 0.00236624682565011
ENSG00000147140 487.294815490561 -0.966196917948322 0.220516264503238 -4.38152224338143 0.0000117853009487662 0.00253071588927543
ENSG00000037965 9.62815574140711 -3.15607607058888 0.720828084829927 -4.37840330726504 0.0000119551961144636 0.0025366364327153
ENSG00000038427 522.184725053813 -1.97038674016406 0.451266988064848 -4.36634363309756 0.0000126343659917784 0.00264920358907607
ENSG00000230417 6.12791413939226 2.15639740493525 0.494550041348151 4.36032195863713 0.000012987121528131 0.0026676258784063
ENSG00000277224 10.3206379536783 -2.53408914578906 0.581247463017775 -4.35974229054237 0.0000130215705224344 0.0026676258784063
ENSG00000076003 33.6890354844608 -1.47548833542639 0.339649090630492 -4.34415511811745 0.0000139812701394027 0.00270856714885406
ENSG00000101447 6.45134886461689 -2.54494138399723 0.585187043240465 -4.34893665776442 0.0000136799213783288 0.00270856714885406
ENSG00000129993 59.048997804307 3.01407313292642 0.692693606492361 4.35123567573979 0.0000135372447986874 0.00270856714885406
ENSG00000175764 95.2504295210379 1.16012549919776 0.266924216601614 4.34627293831961 0.0000138470250137686 0.00270856714885406
ENSG00000186185 39.8112960906904 -2.53906347128812 0.583559836236224 -4.35099078727604 0.0000135523747097767 0.00270856714885406
ENSG00000164611 16.1439045450698 -1.97143963617116 0.45462678077721 -4.3363913423685 0.000014484097519193 0.0027758072052105
ENSG00000117399 20.7351576970179 -1.68849350648864 0.389932141274563 -4.33022397427793 0.0000148957757003441 0.0027946043190235
ENSG00000139289 348.554847924089 -1.78753755953346 0.412798036229303 -4.33029569583638 0.0000148909247230487 0.0027946043190235
ENSG00000183111 81.1164614630098 1.49162626180312 0.344922473445591 4.32452616642391 0.0000152860060471584 0.00283794256019275
ENSG00000180806 6.27628197084271 -3.39509979881777 0.785532036213913 -4.32203862134176 0.0000154594118885626 0.00284054740298815
ENSG00000158987 89.3258056311392 1.75606769897986 0.407940910867329 4.3047109328806 0.0000167203914996655 0.00303181975276895
ENSG00000168256 98.2267317966952 -1.10625147088882 0.25708097591947 -4.30312459695717 0.0000168406079517548 0.00303181975276895
ENSG00000005448 16.1450645203239 -1.23324008620421 0.287370835135934 -4.29145875440303 0.0000177503176236795 0.00306149217281047
ENSG00000088882 54.4925487300276 -2.46761470870614 0.576324672178171 -4.28163989471421 0.0000185521033814452 0.00306149217281047
ENSG00000113739 40.7710370271579 -2.61723679056534 0.61072778671972 -4.28543918825567 0.0000182378532464263 0.00306149217281047
ENSG00000116157 14.3156302787667 -1.60752902698623 0.375461964732741 -4.28146970394323 0.0000185663003461353 0.00306149217281047
ENSG00000124212 16.9029539704708 -2.05338401272238 0.479008614630946 -4.28673712748239 0.0000181316640502637 0.00306149217281047
ENSG00000130600 267.749749285934 -4.53362140340393 1.05696377850674 -4.28928738675315 0.0000179247311914095 0.00306149217281047
ENSG00000140682 86.0041791799255 -1.98251085691583 0.462777314159469 -4.28394131747063 0.0000183611359559803 0.00306149217281047
ENSG00000145908 16.7545924844339 -1.77842282348864 0.415673465753282 -4.27841315361757 0.0000188230402602773 0.00306149217281047
ENSG00000168314 1317.74951904481 2.4883724810798 0.58172646141612 4.27756453612623 0.0000188949188693908 0.00306149217281047
ENSG00000176531 23.6198260300179 -1.59828596531427 0.373294902409379 -4.28156386545424 0.0000185584443077744 0.00306149217281047
ENSG00000184897 202.958280503924 -1.07769687377375 0.250916484927761 -4.29504212959152 0.0000174660164919734 0.00306149217281047
ENSG00000130726 241.318776130451 -1.00771234180545 0.235695189235766 -4.27548964861321 0.0000190717662779685 0.00306230712047057
ENSG00000112578 14.5388783424078 -1.54378318470204 0.361783508365073 -4.26714637070804 0.000019798926341783 0.00315068093026426
ENSG00000149328 19.5878277167403 -2.29602036951588 0.538611197545245 -4.26285301898687 0.000020183328358829 0.00318342886141071
ENSG00000112559 45.0537473575523 -2.26813248568233 0.53297593682275 -4.25560016687327 0.0000208488997966134 0.00325956088662316
ENSG00000100033 160.035770699889 1.92270957416946 0.452601523654046 4.24812881460628 0.0000215563442479337 0.00332006334400513
ENSG00000106462 36.1174902020525 -2.04578250112576 0.48163394979602 -4.24758782472078 0.000021608446833002 0.00332006334400513
ENSG00000136261 62.3807092214939 -1.48444002711605 0.351464302136183 -4.22358691364583 0.0000240444583727155 0.00366277249211034
ENSG00000145794 71.0950935555646 1.59513504424064 0.378465423359746 4.21474445427583 0.0000250061169266922 0.00374524388222215
ENSG00000173894 19.679001099727 -2.68181685766845 0.636160621261816 -4.21562851901946 0.0000249083490354097 0.00374524388222215
ENSG00000117122 18.251681903359 -3.20922613815284 0.762443912493756 -4.20913077744472 0.0000256354985945475 0.00378050306459565
ENSG00000145386 10.8306693583912 -1.95231642720975 0.46385826450397 -4.20886416521536 0.0000256657617020745 0.00378050306459565
ENSG00000112592 37.4366244113065 -0.928417344792185 0.220761241569605 -4.2055269221679 0.0000260474578298301 0.00380527738443493
ENSG00000164107 6.15897795007841 -4.42027443531311 1.05184555864352 -4.20239872573457 0.000026410141459299 0.0038268939124316
ENSG00000135451 18.4650914173088 -2.56219608791253 0.611229704384565 -4.19187102579112 0.0000276663272104479 0.0039447755989745
ENSG00000183337 95.8431874160664 -1.31398011562368 0.313435981824185 -4.19218019570175 0.0000276286401945162 0.0039447755989745
ENSG00000120802 88.5254939184928 -1.48915450992617 0.356611589843753 -4.17584439860364 0.0000296882711889503 0.00419947664603699
ENSG00000227392 8.88674275101001 2.59692654581823 0.622583675280751 4.17120886545436 0.000030298798391474 0.00425209042308064
ENSG00000143469 29.8821027809579 1.33241832686119 0.319888616553686 4.16525708609445 0.0000311001906433961 0.00426383613720961
ENSG00000198885 16.4693438547034 -1.6165720431137 0.387974102954952 -4.16670089782103 0.0000309039548833196 0.00426383613720961
ENSG00000225614 106.124721423652 -1.50392281659131 0.361054900850259 -4.16535771443532 0.0000310864754393714 0.00426383613720961
ENSG00000270882 19.2742463450008 -1.7127250163913 0.412420362259287 -4.15286240235277 0.0000328342184605421 0.0044672082108568
ENSG00000173621 71.9271543922204 -1.37457004417172 0.331729211108426 -4.14365090001809 0.0000341819968017119 0.00461534643179479
ENSG00000142173 1405.28760477115 -2.7975448697707 0.675740074803282 -4.13997182361147 0.0000347348482750746 0.00465473083313274
ENSG00000077279 163.457166117381 -2.9152393327767 0.70626637568921 -4.12767679890164 0.000036644666804194 0.00482064588537152
ENSG00000137441 4.54504532596784 -3.90052609590035 0.944989757353035 -4.12758558021403 0.0000366592017251738 0.00482064588537152
ENSG00000161551 65.0276037506311 -1.11207707056037 0.269476756202178 -4.12680145862387 0.0000367843707799207 0.00482064588537152
ENSG00000101327 13.6008483511973 4.00508465463386 0.971579243355158 4.12224188816868 0.0000375202911931478 0.00488119817471149
ENSG00000090776 89.8112394839884 -1.3044963131977 0.317097156540632 -4.11386947593314 0.0000389081488146207 0.00499506173902479
ENSG00000162086 44.8898597092616 -0.886291564318543 0.215454750310237 -4.11358562780517 0.0000389560445337174 0.00499506173902479
ENSG00000148773 127.813406505442 -2.42268053513243 0.589454503316025 -4.11003821584777 0.0000395593642208069 0.00503618963219601
ENSG00000069493 20.8816445572296 -1.89495712154037 0.461575720188404 -4.10540901234339 0.0000403600123472138 0.0050431580888881
ENSG00000130635 463.118606693339 -2.58880889046484 0.630675368949926 -4.10482003566304 0.0000404629751843684 0.0050431580888881
ENSG00000178691 73.8692412964719 -0.732112163457292 0.178312078376216 -4.10579120676631 0.0000402933315287236 0.0050431580888881
ENSG00000251442 77.3735125504098 1.18422507400441 0.288870339290216 4.09950387053989 0.0000414036746403021 0.0051245673132924
ENSG00000176887 370.549627181231 -2.97969216668293 0.728422233614775 -4.09061122681044 0.0000430237814997952 0.00528836453566103
ENSG00000133466 37.5430318695807 -1.59617856831278 0.390672993964341 -4.08571514533323 0.0000439412616714561 0.00536414456692029
ENSG00000147488 130.415742142374 2.43109669186396 0.597121045655259 4.07136326805591 0.0000467387943038909 0.00566684034611053
ENSG00000159459 91.5502295856426 -2.11972565773329 0.521455108869231 -4.06502040478592 0.000048028259906236 0.00578383565073543
ENSG00000108106 92.8541969814024 -1.35914531829176 0.334708126761983 -4.06068813279301 0.0000489282925570335 0.00581463219472415
ENSG00000167900 13.1259207689574 -2.02704992176787 0.499193572081963 -4.0606490851109 0.000048936476979668 0.00581463219472415
ENSG00000111846 11.8872364409764 1.71898228027793 0.423641254451582 4.05763664944107 0.0000495718127256329 0.00585111535237719
ENSG00000112655 71.8292681920747 -1.45649918849909 0.359204629176922 -4.05478958285282 0.0000501794518738306 0.0058838708601795
ENSG00000122691 24.3312752183246 -2.5504862536135 0.63015125814184 -4.0474191246309 0.0000517854660545718 0.00599332702266645
ENSG00000213420 23.362696966983 -2.07470806910778 0.512506060977152 -4.04816299177441 0.0000516211945616151 0.00599332702266645
ENSG00000198353 13.4750823012956 -2.28504893200887 0.567421227373965 -4.02707692587413 0.0000564745599891978 0.00649384569475789
ENSG00000280351 15.620271413377 -1.5981128710707 0.396994482272381 -4.02552917593001 0.0000568473311875018 0.00649480758817208
ENSG00000232177 17.3130992143353 2.38387644158523 0.592670649846542 4.02226167636693 0.0000576419669076203 0.00654364825601603
ENSG00000135446 98.6075744758383 -1.3874617505214 0.345911761806605 -4.01102796642433 0.0000604549478717657 0.00677665745860679
ENSG00000182199 90.1572340532286 -1.27525247932768 0.31783061808923 -4.01236509872583 0.0000601134323798715 0.00677665745860679
ENSG00000196591 114.004627112836 -1.35895789115898 0.339018849033068 -4.00850246242925 0.0000611050017960374 0.00680671529381735
ENSG00000210174 11.9116286475767 3.41786404944117 0.853553323579814 4.00427712601083 0.0000622074070800565 0.00688647587818538
ENSG00000102384 11.1227951753543 -1.85037066397203 0.464177325605783 -3.98634436000762 0.0000670991075066821 0.00703474937112702
ENSG00000122566 1108.49402346046 -0.632553555715568 0.158507876705173 -3.99067585071577 0.0000658852771939108 0.00703474937112702
ENSG00000138101 45.035118923182 1.21182434265623 0.30382290144184 3.98858788098371 0.0000664677793438452 0.00703474937112702
ENSG00000140557 5.44660640764187 -3.66630453683657 0.919141883001629 -3.98883415568396 0.0000663988209213281 0.00703474937112702
ENSG00000168393 26.3654694808698 -1.09097454859538 0.273553703126331 -3.98815492580465 0.0000665891737776012 0.00703474937112702
ENSG00000180354 2175.36066731242 1.8334189559238 0.459725378409697 3.98807427657364 0.0000666118098365607 0.00703474937112702
ENSG00000180730 5.31567242971819 2.36107936057219 0.591902840822807 3.98896440045809 0.0000663623789645504 0.00703474937112702
ENSG00000197971 11736.5471843676 2.20246367625718 0.552081396867542 3.98938216131489 0.000066245618858041 0.00703474937112702
ENSG00000291029 9.87543415427445 -1.54625097101914 0.387788048592491 -3.98736107683408 0.0000668123028957086 0.00703474937112702
ENSG00000141753 196.162563093611 -2.20717236449749 0.55410891728446 -3.9832825201844 0.0000679698723239303 0.00708436862239421
ENSG00000161202 399.988192680907 -0.666304482388993 0.167538867969357 -3.9770143517435 0.0000697859546886367 0.00723136668846263
ENSG00000178409 12.4538455312721 -1.2909839994206 0.32504244943916 -3.97173969630155 0.0000713496597923946 0.00735066466173323
ENSG00000124120 58.627474428578 -0.63960211168349 0.161185946555066 -3.96810097501263 0.0000724476381796884 0.00742088652457808
ENSG00000178999 10.7460992139563 -2.43634375525829 0.614738260469804 -3.96322127956759 0.0000739451834151945 0.00753100002290863
ENSG00000197111 659.90426122609 -0.521951165591827 0.131769634005201 -3.96108837618251 0.000074608910265363 0.00755542390715661
ENSG00000179409 28.8401945468515 -1.15479706928265 0.291703403852975 -3.95880560195551 0.0000753255145503208 0.00758489630412637
ENSG00000163808 17.1294434472835 -1.99919798606592 0.505255635757086 -3.9568049212757 0.0000759589118489012 0.0076057061004661
ENSG00000137807 11.1150081656506 -2.26670414325096 0.573278525006134 -3.95393171796678 0.0000768773572999105 0.0076546655818788
ENSG00000168309 2057.20492785551 1.54915973462032 0.391998773275727 3.95195046574971 0.0000775167885038045 0.00767545400835171
ENSG00000141542 202.970560355877 1.47578136169673 0.37399790739989 3.94596154817192 0.0000794803691271956 0.00782640120969065
ENSG00000131473 218.601624937723 -1.01255237733059 0.257669042214397 -3.92966251835593 0.0000850651671756695 0.00833031029984592
ENSG00000279419 7.36434049463567 2.41643883200077 0.615347386623939 3.92695066969959 0.000086029617032733 0.00837872057035192
ENSG00000070759 15.5629857645151 1.46251300425562 0.372686694100918 3.92424260754421 0.0000870030241716116 0.0084109579575575
ENSG00000164619 22.1523520523989 -2.40668803476982 0.613417445426962 -3.92340982916564 0.0000873044505497468 0.0084109579575575
ENSG00000164032 67.0933237906862 -0.952849344713941 0.24301287202293 -3.92098301946752 0.0000881884777686835 0.00845044752296369
ENSG00000122367 72.4782158216467 1.867535215128 0.476792012211493 3.91687605349313 0.0000897038395519724 0.0085136640028475
ENSG00000143772 773.586028652001 1.05906542361961 0.270403726354818 3.91660809522249 0.0000898035590268378 0.0085136640028475
ENSG00000163710 18.9983334282838 -3.23812171302485 0.827784892031689 -3.91179126871633 0.0000916140779567683 0.00863935297049461
ENSG00000105251 32.8685072181688 -2.6346690112515 0.674003666060262 -3.90898320576188 0.0000926854063363248 0.00869437893227535
ENSG00000152910 92.4875379318293 1.79034865561125 0.45816514366616 3.90764919671797 0.0000931984911838933 0.00869673669303942
ENSG00000140937 184.634385378946 -1.5781631566245 0.404122734708022 -3.90515806482584 0.0000941638167432435 0.0087410505511189
ENSG00000050344 20.7976425696984 -2.64562888626047 0.67772730387171 -3.90367758705686 0.0000947419741022296 0.00874915131825926
ENSG00000010282 89.7584824937668 1.76367945762948 0.452294986215216 3.89940085869152 0.0000964310117503392 0.00885922640425926
ENSG00000142945 16.4189169012666 -2.22600040739926 0.571495874147318 -3.8950419558505 0.0000981817336094995 0.00897381045190825
ENSG00000203727 11.7408130086242 -1.18636705956545 0.304686681605174 -3.89372798743725 0.0000987153381223206 0.00897654832323531
ENSG00000180929 11.2378667299091 1.89139848137078 0.486148513468334 3.89057752717778 0.000100005918201236 0.00904774355381026
ENSG00000172508 422.432655928338 1.91838228580732 0.493595821440308 3.88654482570273 0.000101681157426156 0.00915284479195139
ENSG00000260630 20.4870702159865 1.30826279043405 0.336781759596449 3.88460109004028 0.000102498039333215 0.00918001283937638
ENSG00000090889 17.6960569263759 -2.23423356043942 0.575663882915271 -3.88114249781459 0.000103966898310337 0.00926501014292568
ENSG00000101003 31.2797838369353 -1.50007686556651 0.386805946973892 -3.87811220924109 0.00010527016370254 0.00933447824711629
ENSG00000131351 10.7020635937782 -1.27927787655836 0.330179570637618 -3.87449130813245 0.000106847656652196 0.00942745437877276
ENSG00000160678 170.709343014084 1.65392538731762 0.427738396136377 3.8666750571307 0.000110329275799954 0.00959218869552476
ENSG00000163041 826.211891958851 -0.922995405693031 0.238684720832124 -3.86700666249268 0.000110179418955833 0.00959218869552476
ENSG00000164104 65.1948744637605 -1.17538365113534 0.303976402685727 -3.86669373263994 0.000110320830983456 0.00959218869552476
ENSG00000258947 182.244828796402 -1.13665321694984 0.294096782431393 -3.86489511225781 0.000111136947996694 0.00961550400070426
ENSG00000086205 37.6475019560525 2.1489388097897 0.557092079848302 3.8574212190826 0.000114589594866674 0.00981889591013815
ENSG00000108387 465.51270191162 1.76155056003156 0.45658975582933 3.85805975176109 0.000114290710671875 0.00981889591013815
ENSG00000154640 34.1444471463544 -1.18194185966227 0.307051946685466 -3.84932215027777 0.000118445146907589 0.0101007074322199
ENSG00000117266 532.113228683165 1.64262884415009 0.427546936716894 3.84198482806058 0.000122043381857387 0.0102293745897747
ENSG00000119326 19.1524970594732 -1.26414286761094 0.328992869066224 -3.84246282054363 0.000121805870105027 0.0102293745897747
ENSG00000159335 802.659438496391 -1.0354769224187 0.269575707832222 -3.84113587513292 0.000122466298506376 0.0102293745897747
ENSG00000162728 112.537840461439 1.42954978726008 0.372065408651297 3.84220019926623 0.00012193631113335 0.0102293745897747
ENSG00000187164 279.167476625663 1.66938864396656 0.434689007218714 3.84042065992851 0.000122823663929292 0.0102293745897747
ENSG00000011638 18.6784017059963 -1.21628179497821 0.317815106143006 -3.82701064697325 0.000129708906499881 0.0103726585791724
ENSG00000066468 152.310030486206 1.35917633924973 0.354661161462644 3.83232360048786 0.000126938614419996 0.0103726585791724
ENSG00000071564 236.588277801785 -1.19589685423464 0.3127815721793 -3.82342490928175 0.000131610685814005 0.0103726585791724
ENSG00000105202 67.7745665085368 -0.87928484718538 0.230115833684026 -3.82105321962649 0.000132882970206499 0.0103726585791724
ENSG00000106346 47.1786807372389 -0.847513153619983 0.221878678189147 -3.81971427149704 0.000133606353024051 0.0103726585791724
ENSG00000121297 50.5828370215023 -1.06255582498275 0.27816105950981 -3.81993017590329 0.000133489457709311 0.0103726585791724
ENSG00000132702 167.64351225786 2.13152557692351 0.556903826306999 3.827457230916 0.000129473872164286 0.0103726585791724
ENSG00000147394 19.6222604979945 1.20319233594558 0.314346130571878 3.82760345659944 0.000129397001765012 0.0103726585791724
ENSG00000153044 8.24885448952422 -1.7607318357086 0.459645924441083 -3.83062644980394 0.000127817426590639 0.0103726585791724
ENSG00000156103 110.721328933305 -2.30836858978191 0.604128791566493 -3.82098754769882 0.000132918364021811 0.0103726585791724
ENSG00000167995 220.383184202269 1.03767507543291 0.271673009395168 3.81957367698438 0.00013368252577831 0.0103726585791724
ENSG00000196584 20.0244383222991 -1.70348056832139 0.444462502115726 -3.83267555803357 0.000126757079497799 0.0103726585791724
ENSG00000203685 76.2419629419029 1.53150202090709 0.400206611111903 3.82677841490945 0.000129831287634372 0.0103726585791724
ENSG00000225339 60.4435668150802 0.945451543799102 0.246604555848284 3.83387703664633 0.000126139214848929 0.0103726585791724
